t,x,y,yaw
1785861204.424532,0.656840,-1.127474,0.918527
1785861204.524472,0.671377,-1.107515,0.969669
1785861204.624454,0.685445,-1.086177,1.020790
1785861204.724465,0.698566,-1.063958,1.066949
1785861204.824447,0.710651,-1.041318,1.108185
1785861204.884483,0.717457,-1.027637,1.129155
1785861204.944518,0.724131,-1.013498,1.148031
1785861205.024575,0.732434,-0.994616,1.173411
1785861205.104445,0.740157,-0.975804,1.198956
1785861205.148332,0.744025,-0.965674,1.212450
1785861205.224486,0.750447,-0.948273,1.233597
1785861205.324463,0.758293,-0.925068,1.262451
1785861205.424371,0.765630,-0.901125,1.291018
1785861205.524393,0.772338,-0.877115,1.315412
1785861205.624446,0.778588,-0.852645,1.336073
1785861205.724532,0.784417,-0.828147,1.349843
1785861205.824437,0.789707,-0.804131,1.362929
1785861205.925793,0.794843,-0.779252,1.375753
1785861206.024437,0.799425,-0.755383,1.388459
1785861206.124390,0.803618,-0.731532,1.403503
1785861206.224404,0.807386,-0.708263,1.419037
1785861206.304381,0.810005,-0.690359,1.431636
1785861206.424401,0.813728,-0.663002,1.446472
1785861206.524495,0.816715,-0.638954,1.456014
1785861206.624395,0.819744,-0.613679,1.457397
1785861206.725389,0.822775,-0.588369,1.452261
1785861206.844309,0.826526,-0.559031,1.440365
1785861206.924460,0.829390,-0.538709,1.427539
1785861207.024369,0.833279,-0.513486,1.409470
1785861207.124463,0.837592,-0.488245,1.391343
1785861207.224414,0.842524,-0.462816,1.368123
1785861207.324425,0.848257,-0.437394,1.335021
1785861207.424418,0.854716,-0.412701,1.296184
1785861207.524424,0.862303,-0.388237,1.247800
1785861207.624459,0.871004,-0.364037,1.198579
1785861207.724441,0.880681,-0.340519,1.151441
1785861207.824423,0.891473,-0.317834,1.098298
1785861207.924493,0.903914,-0.295095,1.038257
1785861208.024402,0.917735,-0.273290,0.970346
1785861208.124531,0.933005,-0.252391,0.901884
1785861208.224526,0.949272,-0.232751,0.839533
1785861208.324453,0.966730,-0.213927,0.784479
1785861208.424457,0.985219,-0.195977,0.737330
1785861208.524524,1.004954,-0.178314,0.700489
1785861208.624511,1.024996,-0.161612,0.671685
1785861208.724749,1.044255,-0.146584,0.645977
1785861208.824450,1.063783,-0.131788,0.630708
1785861208.924519,1.084020,-0.116878,0.622868
1785861209.004552,1.100745,-0.104832,0.617964
1785861209.044373,1.109134,-0.098860,0.615592
1785861209.124433,1.126422,-0.086599,0.612275
1785861209.224575,1.148210,-0.071316,0.608623
1785861209.304403,1.165435,-0.059341,0.606015
1785861209.344622,1.174052,-0.053408,0.603571
1785861209.406371,1.187064,-0.044443,0.601199
1785861209.524393,1.210730,-0.028252,0.598664
1785861209.624430,1.229559,-0.015358,0.599470
1785861209.724545,1.248516,-0.002166,0.607874
1785861209.824413,1.267708,0.011524,0.623892
1785861209.924401,1.287288,0.025901,0.641373
1785861210.024444,1.307101,0.040834,0.655397
1785861210.124595,1.326374,0.055742,0.666707
1785861210.224543,1.344175,0.069733,0.673489
1785861210.324381,1.360166,0.082448,0.676803
1785861210.404562,1.371841,0.091819,0.679056
1785861210.524422,1.259471,0.245206,0.699613
1785861210.545089,1.217456,0.295531,0.706138
1785861210.624379,1.228202,0.304613,0.700769
1785861210.724394,1.244385,0.317805,0.678095
1785861210.824446,1.262848,0.331687,0.629794
1785861210.924397,1.281431,0.344061,0.561746
1785861211.024448,1.297927,0.353299,0.476887
1785861211.125446,1.310201,0.358943,0.390175
1785861211.244459,1.320354,0.362726,0.301402
1785861211.345758,1.329113,0.365309,0.233726
1785861211.524407,1.350891,0.372030,0.116118
1785861211.624476,1.362609,0.374096,0.062112
1785861211.744461,1.372990,0.374587,0.015997
1785861211.844525,1.381278,0.374683,-0.016074
1785861211.944692,1.389321,0.374497,-0.045653
1785861212.124412,1.400474,0.373557,-0.115482
1785861212.224792,1.404265,0.373043,-0.169960
1785861212.346910,1.406793,0.372457,-0.249911
1785861212.524396,1.407937,0.372105,-0.395597
1785861212.624470,1.407806,0.372187,-0.487224
1785861212.724543,1.407317,0.372493,-0.572374
1785861212.844445,1.406693,0.372997,-0.663361
1785861213.024536,1.405974,0.373691,-0.779398
1785861213.145060,1.405729,0.374007,-0.848396
1785861213.284493,1.405516,0.374318,-0.919708
1785861213.424433,1.405459,0.374444,-0.981108
1785861213.544582,1.405367,0.374606,-1.029285
1785861213.684574,1.405337,0.374703,-1.080918
1785861213.845902,1.405349,0.374725,-1.093274
1785861213.953266,1.405370,0.374699,-1.098528
1785861214.124790,1.382763,0.375320,-1.152205
1785861214.244302,1.375144,0.375499,-1.233461
1785861214.345421,1.375062,0.375726,-1.285728
1785861214.524440,1.375092,0.375706,-1.320212
1785861214.644448,1.375477,0.376005,-1.265823
1785861214.745186,1.375408,0.376237,-1.273009
1785861214.924483,1.375403,0.376263,-1.310850
1785861215.044593,1.375432,0.376188,-1.330182
1785861215.145139,1.376818,0.373752,-1.342025
1785861215.304393,1.376978,0.373210,-1.291944
1785861215.424388,1.378057,0.370083,-1.199963
1785861215.544684,1.379341,0.365939,-1.093121
1785861215.724782,1.386821,0.353770,-0.934571
1785861215.844505,1.391134,0.348317,-0.848423
1785861215.945241,1.392734,0.346507,-0.806365
1785861216.124528,1.392344,0.346865,-0.803246
1785861216.244704,1.391260,0.347997,-0.814876
1785861216.424446,1.389593,0.349820,-0.845773
1785861216.524481,1.388375,0.351217,-0.867148
1785861216.644881,1.387469,0.352302,-0.897193
1785861216.824524,1.387437,0.352335,-0.945412
1785861216.924548,1.387683,0.351986,-0.976269
1785861217.044326,1.388097,0.351351,-1.015489
1785861217.144398,1.388518,0.350652,-1.047654
1785861217.244695,1.388918,0.349935,-1.078912
1785861217.345154,1.389240,0.349320,-1.107410
1785861217.524489,1.389436,0.348894,-1.157702
1785861217.645463,1.389667,0.348367,-1.192187
1785861217.824528,1.390011,0.347438,-1.235723
1785861217.925573,1.390042,0.347346,-1.255679
1785861218.045336,1.390074,0.347253,-1.272016
1785861218.224497,1.390021,0.347428,-1.294575
1785861218.344382,1.389981,0.347576,-1.313813
1785861218.444488,1.389976,0.347607,-1.339062
1785861218.545143,1.389985,0.347587,-1.370676
1785861218.724446,1.389967,0.347680,-1.399968
1785861218.824507,1.391931,0.346942,-1.408215
1785861218.924581,1.392606,0.346649,-1.411575
1785861219.024625,1.392606,0.346650,-1.411993
1785861219.148813,1.392607,0.346650,-1.412150
1785861219.324500,1.392607,0.346650,-1.412633
1785861219.444310,1.392616,0.346605,-1.413297
1785861219.544550,1.393121,0.343479,-1.432319
1785861219.644633,1.394293,0.333193,-1.489300
1785861219.724470,1.395027,0.317973,-1.559917
1785861219.824492,1.393995,0.292056,-1.664300
1785861219.904455,1.390993,0.268544,-1.746617
1785861219.944423,1.388719,0.256696,-1.787115
1785861220.024875,1.382876,0.233477,-1.864960
1785861220.124417,1.373844,0.207551,-1.958159
1785861220.224585,1.363014,0.183782,-2.050330
1785861220.324424,1.350749,0.161963,-2.135110
1785861220.424409,1.337164,0.141799,-2.212176
1785861220.524523,1.321814,0.122115,-2.279153
1785861220.624378,1.304764,0.102959,-2.339522
1785861220.704368,1.290215,0.088278,-2.380762
1785861220.745490,1.282504,0.080852,-2.399356
1785861220.824448,1.267440,0.067327,-2.432764
1785861220.924467,1.247653,0.050582,-2.466653
1785861221.024594,1.227433,0.034590,-2.491586
1785861221.124315,1.206842,0.018879,-2.505846
1785861221.224444,1.185913,0.003295,-2.511783
1785861221.325120,1.164806,-0.012034,-2.516855
1785861221.424439,1.144026,-0.027002,-2.520839
1785861221.524404,1.122983,-0.042281,-2.516411
1785861221.624436,1.101849,-0.057814,-2.505603
1785861221.724414,1.081212,-0.073359,-2.490119
1785861221.824672,1.060596,-0.089642,-2.464257
1785861221.924436,1.040622,-0.106214,-2.434683
1785861222.024477,1.021672,-0.123044,-2.397883
1785861222.124407,1.003405,-0.140467,-2.359034
1785861222.224427,0.985935,-0.158416,-2.319808
1785861222.324458,0.969421,-0.176771,-2.280196
1785861222.405212,0.956589,-0.192036,-2.249812
1785861222.445974,0.950166,-0.200051,-2.234149
1785861222.524461,0.938121,-0.215877,-2.202657
1785861222.624779,0.923456,-0.236604,-2.162922
1785861222.724461,0.909566,-0.257875,-2.125418
1785861222.805467,0.899000,-0.275450,-2.093315
1785861222.845995,0.893894,-0.284408,-2.076929
1785861222.924440,0.884548,-0.301705,-2.047387
1785861223.024529,0.873273,-0.324258,-2.010751
1785861223.124451,0.862956,-0.347118,-1.972873
1785861223.225424,0.853222,-0.370782,-1.938428
1785861223.324454,0.844626,-0.393900,-1.906445
1785861223.424478,0.836577,-0.417731,-1.876841
1785861223.524462,0.829298,-0.441772,-1.846940
1785861223.624493,0.822628,-0.465920,-1.822122
1785861223.724421,0.816592,-0.490371,-1.797302
1785861223.824479,0.810928,-0.515329,-1.779247
1785861223.924474,0.805782,-0.539744,-1.767271
1785861224.024502,0.800818,-0.564145,-1.763602
1785861224.124580,0.815970,-0.591968,-1.751673
1785861224.225098,0.818220,-0.617862,-1.745985
1785861224.324403,0.813835,-0.642166,-1.747263
1785861224.424914,0.809249,-0.667179,-1.752362
1785861224.524378,0.804574,-0.692193,-1.757494
1785861224.625031,0.799751,-0.717121,-1.765156
1785861224.724643,0.776464,-0.745531,-1.805117
1785861224.805160,0.771889,-0.764665,-1.809283
1785861224.924464,0.764948,-0.792791,-1.816924
1785861225.025175,0.758781,-0.816975,-1.824031
1785861225.124414,0.754910,-0.831563,-1.877685
1785861225.224475,0.746009,-0.852301,-1.906637
1785861225.324342,0.737292,-0.876441,-1.925266
1785861225.424690,0.728182,-0.900510,-1.942835
1785861225.524949,0.718405,-0.924660,-1.966076
1785861225.624548,0.708137,-0.948456,-1.991303
1785861225.724313,0.697263,-0.972081,-2.016817
1785861225.824848,0.685841,-0.995248,-2.044055
1785861225.924496,0.674331,-1.017154,-2.071891
1785861226.024477,0.661841,-1.039255,-2.102231
1785861226.124394,0.648398,-1.061444,-2.133837
1785861226.224611,0.634475,-1.082774,-2.167167
1785861226.324330,0.619951,-1.103572,-2.199770
1785861226.424497,0.604831,-1.123905,-2.229967
1785861226.524450,0.589604,-1.143031,-2.261123
1785861226.624458,0.573451,-1.162203,-2.290087
1785861226.724394,0.556499,-1.181100,-2.320400
1785861226.824449,0.538807,-1.199534,-2.353759
1785861226.924409,0.519923,-1.217929,-2.389910
1785861227.024454,0.500308,-1.235815,-2.423182
1785861227.124417,0.481501,-1.251773,-2.455476
1785861227.224760,0.463987,-1.265865,-2.482572
1785861227.324373,0.447394,-1.278339,-2.514165
1785861227.424489,0.430367,-1.290356,-2.545961
1785861227.524379,0.411259,-1.302930,-2.581674
1785861227.624529,0.390053,-1.315764,-2.619824
1785861227.724456,0.367610,-1.328167,-2.659835
1785861227.825789,0.344294,-1.339841,-2.700480
1785861227.924422,0.321287,-1.350262,-2.740477
1785861228.024531,0.297773,-1.359854,-2.777951
1785861228.124295,0.274621,-1.368223,-2.817391
1785861228.224690,0.251576,-1.375548,-2.857900
1785861228.324349,0.227666,-1.382159,-2.896452
1785861228.424484,0.203189,-1.387969,-2.931284
1785861228.524554,0.178790,-1.392875,-2.965104
1785861228.624489,0.153790,-1.397040,-2.997020
1785861228.724390,0.128611,-1.400452,-3.025907
1785861228.824629,0.103988,-1.403100,-3.051492
1785861228.924464,0.079609,-1.405150,-3.073438
1785861229.024557,0.055299,-1.406672,-3.091999
1785861229.124401,0.031388,-1.407824,-3.104527
1785861229.224707,0.006167,-1.408838,-3.111263
1785861229.324273,-0.019360,-1.409652,-3.114489
1785861229.404495,-0.040209,-1.410276,-3.114300
1785861229.524395,-0.070261,-1.411168,-3.112080
1785861229.624473,-0.095641,-1.411938,-3.109989
1785861229.724391,-0.120895,-1.412822,-3.106196
1785861229.824732,-0.146387,-1.413872,-3.098062
1785861229.924402,-0.172454,-1.415197,-3.086743
1785861230.024457,-0.198786,-1.417004,-3.066218
1785861230.124425,-0.224562,-1.419361,-3.039209
1785861230.224703,-0.250360,-1.422364,-3.010691
1785861230.324424,-0.206763,-1.394721,-2.956431
1785861230.424494,-0.232066,-1.399758,-2.926177
1785861230.524366,-0.257505,-1.405521,-2.900707
1785861230.624450,-0.282480,-1.411824,-2.878490
1785861230.724425,-0.306182,-1.418337,-2.859430
1785861230.824456,-0.330326,-1.425554,-2.838709
1785861230.924429,-0.354293,-1.433382,-2.813455
1785861231.025026,-0.377483,-1.441635,-2.785036
1785861231.124581,-0.400071,-1.450415,-2.754121
1785861231.224468,-0.423270,-1.460313,-2.719728
1785861231.324413,-0.446268,-1.471027,-2.685065
1785861231.424640,-0.469360,-1.482790,-2.649884
1785861231.524494,-0.492582,-1.495569,-2.617818
1785861231.624459,-0.515189,-1.508953,-2.587684
1785861231.724401,-0.536232,-1.522252,-2.559786
1785861231.824466,-0.556948,-1.536214,-2.532293
1785861231.924475,-0.577296,-1.550762,-2.503282
1785861232.024615,-0.597327,-1.566003,-2.474043
1785861232.124489,-0.617311,-1.582118,-2.445208
1785861232.224464,-0.637035,-1.598915,-2.418617
1785861232.324326,-0.655857,-1.615740,-2.397368
1785861232.424469,-0.674394,-1.632786,-2.384475
1785861232.524430,-0.693045,-1.650384,-2.375633
1785861232.605814,-0.707816,-1.664630,-2.369303
1785861232.724775,-0.729358,-1.685748,-2.360061
1785861232.804549,-0.744193,-1.700476,-2.355037
1785861232.845268,-0.751815,-1.708135,-2.351951
1785861232.924487,-0.766456,-1.722933,-2.347367
1785861233.024503,-0.784465,-1.741201,-2.345787
1785861233.124386,-0.802685,-1.759656,-2.348509
1785861233.224448,-0.820742,-1.777745,-2.356743
1785861233.324451,-0.838949,-1.795609,-2.369620
1785861233.424495,-0.873351,-1.830586,-2.380195
1785861233.444316,-0.882410,-1.839939,-2.381548
1785861233.524398,-0.897744,-1.854299,-2.397024
1785861233.624452,-0.916754,-1.871390,-2.420585
1785861233.724453,-0.936552,-1.888281,-2.448669
1785861233.824465,-0.971148,-1.920792,-2.479906
1785861233.845752,-0.980463,-1.929708,-2.487284
1785861233.924490,-0.995857,-1.941218,-2.512025
1785861234.024420,-1.016249,-1.955674,-2.543100
1785861234.124454,-1.036606,-1.969208,-2.573065
1785861234.225007,-1.058023,-1.982535,-2.603224
1785861234.325227,-1.080105,-1.995334,-2.634785
1785861234.425005,-1.102855,-2.007644,-2.664080
1785861234.525238,-1.125411,-2.019013,-2.692154
1785861234.624494,-1.146292,-2.028862,-2.716375
1785861234.724388,-1.169322,-2.039167,-2.737183
1785861234.824462,-1.193251,-2.049275,-2.754912
1785861234.924491,-1.217489,-2.058948,-2.773201
1785861235.024416,-1.242234,-2.068361,-2.789093
1785861235.124336,-1.266513,-2.077112,-2.804841
1785861235.224568,-1.289201,-2.084874,-2.820399
1785861235.324386,-1.312691,-2.092547,-2.836042
1785861235.424414,-1.336605,-2.099930,-2.851386
1785861235.524572,-1.360565,-2.106909,-2.867313
1785861235.624455,-1.384961,-2.113568,-2.885271
1785861235.724432,-1.409828,-2.119927,-2.901883
1785861235.824795,-1.409385,-2.161529,-2.936256
1785861235.924444,-1.434192,-2.166537,-2.954264
1785861236.024434,-1.459313,-2.171127,-2.971463
1785861236.124437,-1.484232,-2.175256,-2.987548
1785861236.225280,-1.516567,-2.169037,-3.004350
1785861236.324425,-1.543188,-2.169099,-3.019771
1785861236.424496,-1.567979,-2.171916,-3.037899
1785861236.524395,-1.592826,-2.174451,-3.050478
1785861236.624475,-1.618808,-2.176709,-3.063507
1785861236.724493,-1.640342,-2.198661,-3.096153
1785861236.824498,-1.665414,-2.199790,-3.101125
1785861236.924405,-1.690719,-2.200954,-3.099910
1785861237.024484,-1.715982,-2.202027,-3.099711
1785861237.124395,-1.740975,-2.202983,-3.103558
1785861237.224399,-1.769598,-2.209634,-3.094316
1785861237.324509,-1.796176,-2.212686,-3.103510
1785861237.424390,-1.821284,-2.213445,-3.119652
1785861237.524591,-1.846207,-2.213772,-3.137853
1785861237.624409,-1.871946,-2.213721,3.128984
1785861237.724720,-1.905146,-2.218739,3.103346
1785861237.804507,-1.927012,-2.219685,3.092526
1785861237.849565,-1.938103,-2.219165,3.089337
1785861237.924414,-1.956530,-2.218221,3.085511
1785861238.024432,-1.981784,-2.216873,3.084440
1785861238.124415,-2.006616,-2.215513,3.086096
1785861238.224447,-2.023306,-2.216058,3.084465
1785861238.324391,-2.045321,-2.215293,3.085354
1785861238.384439,-2.059104,-2.214503,3.085957
1785861238.446226,-2.071722,-2.213666,3.081144
1785861238.524396,-2.086402,-2.212748,3.078114
1785861238.624440,-2.103731,-2.211574,3.072359
1785861238.747323,-2.107829,-2.216359,3.064215
1785861238.824398,-2.119095,-2.215460,3.059482
1785861238.924713,-2.132941,-2.214300,3.054282
1785861239.024590,-2.148841,-2.212909,3.049750
1785861239.124324,-2.177959,-2.211604,3.056865
1785861239.224940,-2.200183,-2.210287,3.063071
1785861239.324385,-2.216503,-2.209058,3.068003
1785861239.424324,-2.228474,-2.208137,3.069146
1785861239.524754,-2.236806,-2.207466,3.064754
1785861239.644276,-2.241727,-2.207568,3.056356
1785861239.744408,-2.237401,-2.211166,3.065140
1785861239.924330,-2.238431,-2.211124,3.094880
1785861240.024470,-2.236887,-2.212324,3.130170
1785861240.144418,-2.239222,-2.212399,-3.057687
1785861240.324331,-2.242523,-2.212966,-2.859110
1785861240.447374,-2.242432,-2.212933,-2.714398
1785861240.604424,-2.241113,-2.212187,-2.558876
1785861240.724489,-2.240167,-2.211463,-2.467304
1785861240.824596,-2.239967,-2.211233,-2.411919
1785861240.944501,-2.239640,-2.210922,-2.374176
1785861241.124381,-2.239021,-2.210218,-2.263786
1785861241.224648,-2.238776,-2.209848,-2.203256
1785861241.344296,-2.238562,-2.209524,-2.147537
1785861241.444342,-2.238454,-2.209317,-2.110324
1785861241.544394,-2.238392,-2.209193,-2.073054
1785861241.724365,-2.242035,-2.217052,-1.992243
1785861241.824436,-2.242017,-2.216995,-1.964617
1785861241.944317,-2.242008,-2.216947,-1.927353
1785861242.044524,-2.241999,-2.216908,-1.897951
1785861242.225025,-2.242301,-2.218196,-1.875770
1785861242.344738,-2.242367,-2.218468,-1.860654
1785861242.524344,-2.242356,-2.218387,-1.833280
1785861242.644503,-2.242007,-2.220339,-1.812541
1785861242.749702,-2.241966,-2.220207,-1.795337
1785861242.924469,-2.241965,-2.220155,-1.764657
1785861243.044279,-2.241697,-2.222324,-1.746494
1785861243.144335,-2.241723,-2.222421,-1.736125
1785861243.324334,-2.241695,-2.222281,-1.729032
1785861243.424772,-2.241714,-2.222361,-1.725685
1785861243.524884,-2.241743,-2.222558,-1.721339
1785861243.644358,-2.241697,-2.222279,-1.715173
1785861243.744510,-2.241735,-2.222483,-1.708198
1785861243.849166,-2.241714,-2.222382,-1.701372
1785861244.024533,-2.241736,-2.222534,-1.691758
1785861244.124796,-2.242463,-2.222465,-1.698654
1785861244.244495,-2.242765,-2.222772,-1.696314
1785861244.345535,-2.242736,-2.222582,-1.691774
1785861244.524387,-2.242745,-2.222621,-1.688091
1785861244.624455,-2.241462,-2.221908,-1.693909
1785861244.744432,-2.241420,-2.221599,-1.687265
1785861244.924320,-2.241079,-2.211003,-1.678445
1785861245.044386,-2.240939,-2.207073,-1.671968
1785861245.204416,-2.240933,-2.206983,-1.666155
1785861245.324396,-2.240935,-2.207040,-1.657345
1785861245.424437,-2.240932,-2.206975,-1.646218
1785861245.524349,-2.241712,-2.220930,-1.645191
1785861245.624425,-2.241713,-2.220945,-1.644278
1785861245.744248,-2.241717,-2.221000,-1.642008
1785861245.844281,-2.241724,-2.221100,-1.639495
1785861245.945905,-2.241719,-2.221026,-1.637424
1785861246.024525,-2.240749,-2.210446,-1.623357
1785861246.144325,-2.240450,-2.207111,-1.614576
