t,x,y,yaw
1785861053.724429,-0.714105,-1.650799,0.811420
1785861053.824453,-0.696342,-1.632645,0.780901
1785861053.924412,-0.677872,-1.614887,0.747972
1785861054.024484,-0.659118,-1.598018,0.713499
1785861054.124366,-0.639999,-1.582115,0.673367
1785861054.224452,-0.620910,-1.567414,0.633348
1785861054.324375,-0.602979,-1.554659,0.595825
1785861054.424744,-0.586302,-1.543605,0.563521
1785861054.524403,-0.569137,-1.533039,0.530146
1785861054.624484,-0.549835,-1.522077,0.494795
1785861054.724380,-0.528472,-1.510960,0.457129
1785861054.824479,-0.505323,-1.500058,0.416544
1785861054.924378,-0.481650,-1.490110,0.374343
1785861055.024410,-0.457550,-1.481109,0.332784
1785861055.124492,-0.433011,-1.473095,0.290659
1785861055.224465,-0.408376,-1.466084,0.252952
1785861055.324289,-0.384528,-1.460206,0.219794
1785861055.424432,-0.360446,-1.455134,0.185978
1785861055.524448,-0.336135,-1.450847,0.154428
1785861055.624440,-0.312176,-1.447282,0.129086
1785861055.724688,-0.287712,-1.444329,0.102495
1785861055.824477,-0.262309,-1.441980,0.075624
1785861055.924401,-0.237145,-1.440219,0.055029
1785861056.024505,-0.211921,-1.438929,0.037859
1785861056.124429,-0.186712,-1.438005,0.025971
1785861056.224425,-0.162409,-1.437435,0.016385
1785861056.324404,-0.138219,-1.437003,0.011385
1785861056.424833,-0.113236,-1.436680,0.008736
1785861056.524365,-0.088380,-1.436424,0.008559
1785861056.604393,-0.068197,-1.436168,0.011347
1785861056.644394,-0.058019,-1.435985,0.014869
1785861056.724829,-0.037229,-1.435520,0.023667
1785861056.824445,-0.011186,-1.434712,0.036588
1785861056.924658,0.014840,-1.433499,0.054140
1785861057.024437,0.040387,-1.431878,0.073091
1785861057.124483,0.065615,-1.429827,0.091786
1785861057.224436,0.090681,-1.427299,0.111426
1785861057.324443,0.116079,-1.424273,0.130171
1785861057.404417,0.136630,-1.421437,0.146400
1785861057.444405,0.147104,-1.419850,0.155346
1785861057.524349,0.167571,-1.416480,0.173235
1785861057.624467,0.193062,-1.411702,0.198576
1785861057.724384,0.217953,-1.406309,0.228317
1785861057.807289,0.238821,-1.401239,0.253027
1785861057.924406,0.267290,-1.393250,0.294663
1785861058.024442,0.291590,-1.385525,0.328085
1785861058.124655,0.315845,-1.376949,0.359823
1785861058.224383,0.339829,-1.367541,0.393538
1785861058.324357,0.363978,-1.357127,0.427246
1785861058.424523,0.387569,-1.346003,0.459937
1785861058.524333,0.410126,-1.334513,0.491237
1785861058.624501,0.432379,-1.322206,0.524419
1785861058.724423,0.454427,-1.308992,0.559508
1785861058.824426,0.475921,-1.295171,0.591853
1785861058.924403,0.496912,-1.280798,0.619937
1785861059.024377,0.517699,-1.265584,0.649674
1785861059.124402,0.538191,-1.249651,0.678967
1785861059.224413,0.557974,-1.233227,0.710197
1785861059.324432,0.577122,-1.216215,0.744870
1785861059.424412,0.595332,-1.198733,0.785386
1785861059.524461,0.612390,-1.180970,0.828572
1785861059.624455,0.629006,-1.162174,0.872998
1785861059.724513,0.644871,-1.142556,0.917114
1785861059.824862,0.659783,-1.122398,0.960200
1785861059.924421,0.673781,-1.101814,0.999227
1785861060.024438,0.687239,-1.080254,1.037602
1785861060.124307,0.699412,-1.058949,1.072516
