t,x,y,yaw
1785416798.296601,-1.500086,-1.568792,0.753022
1785416798.357289,-1.488814,-1.558237,0.754824
1785416798.436524,-1.474421,-1.544625,0.759493
1785416798.536510,-1.456150,-1.527262,0.763156
1785416798.636515,-1.437286,-1.509209,0.765890
1785416798.736639,-1.414227,-1.493562,0.745407
1785416798.796460,-1.402828,-1.483023,0.745674
1785416798.856539,-1.391416,-1.472467,0.746212
1785416798.936554,-1.376195,-1.458445,0.744797
1785416799.036543,-1.357398,-1.441029,0.746944
1785416799.136845,-1.338983,-1.423794,0.753625
1785416799.236505,-1.320704,-1.406465,0.762651
1785416799.336566,-1.302319,-1.388587,0.777662
1785416799.436642,-1.284267,-1.370337,0.800055
1785416799.536561,-1.266637,-1.351715,0.825660
1785416799.636547,-1.249447,-1.332689,0.850815
1785416799.737138,-1.232879,-1.313360,0.876905
1785416799.836627,-1.217022,-1.293930,0.901385
1785416799.937277,-1.201373,-1.273618,0.930590
1785416800.037060,-1.186592,-1.253142,0.962484
1785416800.136618,-1.172532,-1.232406,0.993938
1785416800.236927,-1.158843,-1.210797,1.025430
1785416800.337314,-1.145801,-1.188737,1.055655
1785416800.396400,-1.138567,-1.175779,1.073242
1785416800.456497,-1.131322,-1.162302,1.090399
1785416800.536499,-1.122176,-1.144498,1.110310
1785416800.636586,-1.111144,-1.121795,1.134580
1785416800.736521,-1.100822,-1.098698,1.166281
1785416800.836531,-1.090956,-1.074706,1.199471
1785416800.936613,-1.081799,-1.050093,1.234754
1785416801.036485,-1.073608,-1.025474,1.270381
1785416801.136603,-1.066148,-1.000549,1.300199
1785416801.236564,-1.059303,-0.975510,1.321289
1785416801.336526,-1.053043,-0.950832,1.334202
1785416801.396572,-1.049383,-0.935931,1.337779
1785416801.456583,-1.045792,-0.920943,1.340857
1785416801.538400,-1.041098,-0.900907,1.343500
1785416801.636815,-1.035367,-0.876779,1.339058
1785416801.736616,-1.029427,-0.852361,1.330130
1785416801.796468,-1.025685,-0.837549,1.321842
1785416801.857489,-1.021702,-0.822318,1.311770
1785416801.918946,-1.017561,-0.806956,1.302000
1785416802.036530,-1.009120,-0.777570,1.279663
1785416802.138859,-1.001266,-0.752321,1.257200
1785416802.236765,-0.993114,-0.728070,1.233737
1785416802.336575,-0.984511,-0.704153,1.211796
1785416802.436816,-0.975488,-0.680507,1.193450
1785416802.536732,-0.966452,-0.658112,1.176217
1785416802.636522,-0.957766,-0.637635,1.159377
1785416802.696523,-0.952545,-0.625886,1.146746
1785416802.756535,-0.947028,-0.613917,1.131968
1785416802.838937,-0.938843,-0.597035,1.107319
1785416802.936628,-0.927969,-0.576310,1.070089
1785416803.036501,-0.915661,-0.554689,1.031347
1785416803.136510,-0.902145,-0.532941,0.991498
1785416803.236533,-0.887563,-0.511503,0.949631
1785416803.336700,-0.872275,-0.490932,0.906708
1785416803.436529,-0.856493,-0.471447,0.865167
1785416803.536622,-0.840168,-0.452893,0.824916
1785416803.636494,-0.823711,-0.435640,0.785144
1785416803.736494,-0.805879,-0.418299,0.746229
1785416803.836498,-0.787614,-0.401821,0.711052
1785416803.936519,-0.768634,-0.385865,0.677227
1785416804.036642,-0.748799,-0.370282,0.645434
1785416804.136623,-0.728285,-0.355158,0.616342
1785416804.236448,-0.707426,-0.340614,0.591502
1785416804.336551,-0.686421,-0.326698,0.571113
1785416804.436787,-0.665604,-0.313448,0.554469
1785416804.496379,-0.653244,-0.305816,0.545712
1785416804.556514,-0.640516,-0.298106,0.536884
1785416804.636512,-0.623259,-0.287903,0.525938
1785416804.738190,-0.601018,-0.275151,0.511816
1785416804.836479,-0.579027,-0.262965,0.496955
1785416804.936866,-0.556382,-0.250865,0.482185
1785416805.037004,-0.533381,-0.238915,0.470534
1785416805.136864,-0.510569,-0.227394,0.461117
1785416805.236583,-0.488162,-0.216230,0.457567
1785416805.296546,-0.474913,-0.209702,0.455647
1785416805.356454,-0.461642,-0.203157,0.455388
1785416805.456565,-0.439129,-0.192068,0.456705
1785416805.537233,-0.420731,-0.182994,0.458333
1785416805.636636,-0.398076,-0.171815,0.459496
1785416805.736523,-0.375341,-0.160595,0.459016
1785416805.756510,-0.380131,-0.113330,0.466582
1785416805.836585,-0.419657,0.153017,0.510048
1785416805.936419,-0.397533,0.165229,0.502509
1785416806.036435,-0.374706,0.177420,0.485124
1785416806.136373,-0.352082,0.188966,0.462126
1785416806.236524,-0.352033,0.212147,0.417073
1785416806.336437,-0.336597,0.226102,0.392990
1785416806.436481,-0.313237,0.235809,0.384155
1785416806.536617,-0.289979,0.245239,0.379709
1785416806.636483,-0.266463,0.254765,0.382475
1785416806.736496,-0.235758,0.254711,0.414829
1785416806.836501,-0.210969,0.262161,0.456926
1785416806.936513,-0.188972,0.274130,0.521768
1785416807.036515,-0.167692,0.287972,0.617087
1785416807.136524,-0.147632,0.303883,0.726220
1785416807.239670,-0.128595,0.322562,0.841570
1785416807.336489,-0.088798,0.351112,0.859735
1785416807.436487,-0.069154,0.371774,0.923085
1785416807.536441,-0.054639,0.391858,0.997719
1785416807.657858,-0.038385,0.417816,1.058281
1785416807.736498,-0.028616,0.434995,1.080602
1785416807.836511,-0.016487,0.457408,1.093891
1785416807.936423,-0.004408,0.480316,1.095033
1785416808.036546,0.007496,0.503232,1.093331
1785416808.136558,0.019101,0.525870,1.096844
1785416808.236533,0.030473,0.548381,1.105934
1785416808.336603,0.041324,0.570521,1.119607
1785416808.436499,0.051782,0.592888,1.142402
1785416808.536758,0.061774,0.615903,1.176162
1785416808.596634,0.067430,0.629906,1.198146
1785416808.667107,0.073677,0.646499,1.225729
1785416808.756514,0.080892,0.667683,1.262926
1785416808.836472,0.086689,0.686651,1.294268
1785416808.936733,0.093078,0.710607,1.333735
1785416809.036729,0.098608,0.735024,1.371711
1785416809.136568,0.103326,0.759852,1.406175
1785416809.196517,0.105755,0.774810,1.425066
1785416809.258544,0.107977,0.790412,1.443704
1785416809.336633,0.110338,0.809896,1.464487
1785416809.437105,0.112831,0.835240,1.490102
1785416809.496570,0.113949,0.850426,1.507694
1785416809.556576,0.114827,0.865768,1.525313
1785416809.639403,0.115612,0.886651,1.547210
1785416809.736464,0.115946,0.910834,1.572799
1785416809.836611,0.115629,0.935793,1.599260
1785416809.937703,0.114714,0.960147,1.622341
1785416810.036763,0.113409,0.983411,1.640747
1785416810.136674,0.111631,1.007369,1.657638
1785416810.236482,0.109453,1.032277,1.668107
1785416810.336545,0.106962,1.057567,1.675400
1785416810.436499,0.104301,1.083143,1.679050
1785416810.536480,0.101544,1.108541,1.681294
1785416810.636642,0.098790,1.133723,1.680428
1785416810.736479,0.096063,1.158839,1.678942
1785416810.836524,0.093404,1.184052,1.674797
1785416810.936680,0.090936,1.209467,1.664342
1785416811.036859,0.088721,1.235096,1.651142
1785416811.136714,0.086870,1.260740,1.634694
1785416811.236550,0.085438,1.286203,1.617322
1785416811.336582,0.084448,1.311683,1.599417
1785416811.436624,0.083882,1.337388,1.582398
1785416811.537247,0.083770,1.363410,1.564645
1785416811.636837,0.084196,1.389289,1.543220
1785416811.738113,0.085250,1.415693,1.517589
1785416811.836644,0.086926,1.441269,1.490764
1785416811.937554,0.089301,1.467358,1.463806
1785416812.037198,0.092333,1.492903,1.436851
1785416812.096581,0.094412,1.508075,1.423311
1785416812.156576,0.096650,1.523337,1.413690
1785416812.236491,0.099851,1.543704,1.404579
1785416812.336650,0.104103,1.569125,1.397600
1785416812.436913,0.108479,1.594412,1.395399
1785416812.536584,0.112878,1.619473,1.395174
1785416812.596597,0.115534,1.634639,1.396312
1785416812.656494,0.118183,1.649783,1.397678
1785416812.758410,0.122675,1.675609,1.399396
1785416812.837386,0.126019,1.695377,1.404251
1785416812.937294,0.129860,1.718341,1.408046
1785416813.036388,0.133575,1.741025,1.410602
1785416813.137135,0.137458,1.764987,1.411374
1785416813.236643,0.141541,1.789871,1.407842
1785416813.337027,0.145958,1.815767,1.399194
1785416813.437059,0.150312,1.840302,1.390876
1785416813.536565,0.154679,1.863960,1.383786
1785416813.636582,0.159270,1.888055,1.378338
1785416813.736799,0.163860,1.911505,1.374472
1785416813.836561,0.168216,1.933160,1.370042
1785416813.936596,0.172334,1.953065,1.364366
1785416814.036700,0.176157,1.971388,1.362464
1785416814.136633,0.179849,1.988891,1.361548
1785416814.236452,0.183370,2.005508,1.361317
1785416814.336533,0.186678,2.020926,1.359013
1785416814.436530,0.189721,2.035009,1.356892
1785416814.536562,0.192605,2.048239,1.354977
1785416814.636669,0.194920,2.058567,1.349866
1785416814.756523,0.196007,2.062846,1.326786
1785416814.856729,0.196048,2.062950,1.302660
1785416815.037015,0.196162,2.063308,1.169293
1785416815.156533,0.196840,2.064736,1.019382
1785416815.337011,0.196912,2.064932,0.787439
1785416815.456580,0.196261,2.064413,0.651170
1785416815.636580,0.195375,2.063953,0.465299
1785416815.756554,0.194908,2.063806,0.340143
1785416815.896508,0.194303,2.063686,0.205032
1785416816.036785,0.193813,2.063654,0.086636
1785416816.157396,0.193508,2.063677,-0.006214
1785416816.336818,0.193212,2.063734,-0.128881
1785416816.436973,0.193143,2.063769,-0.185769
1785416816.556511,0.192981,2.063823,-0.255368
1785416816.656521,0.192936,2.063850,-0.306007
1785416816.756555,0.192925,2.063868,-0.352565
1785416816.856556,0.192926,2.063877,-0.400550
1785416816.956604,0.192969,2.063873,-0.445213
1785416817.136579,0.193113,2.063811,-0.518248
1785416817.236877,0.193195,2.063772,-0.554802
1785416817.356557,0.193282,2.063722,-0.592877
1785416817.456630,0.193390,2.063655,-0.619075
1785416817.637022,0.193474,2.063600,-0.667877
1785416817.756557,0.193550,2.063540,-0.699712
1785416817.936764,0.070433,2.159746,-0.741877
1785416817.956553,0.030466,2.190970,-0.746186
1785416818.136727,0.030550,2.190904,-0.770875
1785416818.236850,0.030595,2.190860,-0.784207
1785416818.340312,0.030604,2.190849,-0.798794
1785416818.456811,0.030585,2.190866,-0.819093
1785416818.536476,0.007045,2.158911,-0.786093
1785416818.556545,-0.002496,2.146945,-0.774232
1785416818.656716,-0.002475,2.146929,-0.789291
1785416818.756816,-0.002427,2.146886,-0.806104
1785416818.936636,-0.002472,2.146930,-0.837016
1785416819.036678,-0.001911,2.146340,-0.847433
1785416819.156773,-0.000238,2.144464,-0.854627
1785416819.336505,-0.017388,2.131393,-0.777648
1785416819.438102,-0.010644,2.125310,-0.702490
1785416819.556656,-0.000053,2.117401,-0.583803
1785416819.656445,0.010739,2.111157,-0.462909
1785416819.736849,0.020838,2.106587,-0.366310
1785416819.836728,0.034114,2.102210,-0.250451
1785416819.936535,0.046599,2.099547,-0.147292
1785416820.037238,0.058031,2.098242,-0.056860
1785416820.136458,0.068039,2.097960,0.020737
1785416820.237248,0.077354,2.098429,0.095253
1785416820.356528,0.084906,2.099479,0.168246
1785416820.536620,0.087023,2.099902,0.191504
1785416820.636853,0.086693,2.099806,0.173069
1785416820.756624,0.085546,2.099628,0.131913
1785416820.856678,0.084975,2.099534,0.083507
1785416821.036829,0.086211,2.099518,-0.028643
1785416821.136973,0.088063,2.099406,-0.097656
1785416821.239740,0.090040,2.099163,-0.165981
1785416821.356482,0.091428,2.098885,-0.242374
1785416821.456536,0.091709,2.098807,-0.305816
1785416821.556566,0.091639,2.098833,-0.364841
1785416821.656599,0.091265,2.098986,-0.419600
1785416821.836521,0.090376,2.099435,-0.508332
1785416821.937169,0.089959,2.099682,-0.552159
1785416822.056548,0.089692,2.099865,-0.595468
1785416822.237092,0.089634,2.099919,-0.640475
1785416822.338035,0.089565,2.099970,-0.665792
1785416822.456511,0.089366,2.100126,-0.700363
1785416822.556515,0.089228,2.100251,-0.725800
1785416822.656836,0.089075,2.100385,-0.742061
1785416822.840216,0.089091,2.100385,-0.745667
1785416822.956804,0.090121,2.102321,-0.746949
1785416823.037180,0.095587,2.112740,-0.754018
1785416823.137446,0.095506,2.112818,-0.756613
1785416823.256528,0.095448,2.112875,-0.773887
1785416823.356589,0.095278,2.113046,-0.799229
1785416823.456967,0.095049,2.113282,-0.827112
1785416823.637166,0.037459,2.055334,-0.732129
1785416823.737353,0.037459,2.055334,-0.732129
1785416823.836786,0.052906,2.038995,-0.743106
1785416823.937439,0.057913,2.033524,-0.746124
1785416824.056417,0.057888,2.033545,-0.735982
1785416824.156512,0.057779,2.033647,-0.728598
1785416824.256604,0.057909,2.033528,-0.721053
1785416824.436823,0.054693,2.051192,-0.784712
1785416824.537553,0.048903,2.052776,-0.801262
1785416824.656604,0.049112,2.052562,-0.794801
1785416824.836828,0.048897,2.052779,-0.788028
1785416824.956614,0.049055,2.055936,-0.772687
1785416824.996596,0.040122,2.065229,-0.705903
1785416825.137036,0.039161,2.065291,-0.700105
1785416825.256468,0.039161,2.065292,-0.700101
1785416825.356554,0.039975,2.064606,-0.699031
1785416825.537054,0.048057,2.052835,-0.718122
1785416825.637496,0.059745,2.042740,-0.781202
1785416825.736783,0.073891,2.027329,-0.882055
1785416825.837134,0.088583,2.007617,-0.990837
1785416825.896783,0.097426,1.992956,-1.048876
1785416825.956861,0.104976,1.979083,-1.111501
1785416826.036631,0.113610,1.960101,-1.193795
1785416826.136615,0.121684,1.936680,-1.296476
1785416826.237597,0.127389,1.912377,-1.399588
1785416826.316264,0.130167,1.892999,-1.477838
1785416826.356522,0.131003,1.883001,-1.516852
1785416826.437049,0.131519,1.862933,-1.592952
1785416826.537275,0.130104,1.837561,-1.682474
1785416826.637238,0.126406,1.812325,-1.768278
1785416826.698518,0.123175,1.797318,-1.816905
1785416826.756500,0.119525,1.783437,-1.859264
1785416826.836506,0.095369,1.768671,-2.026830
1785416826.856563,0.075811,1.757630,-2.077437
1785416826.936786,0.065825,1.740124,-2.123513
1785416827.037264,0.052234,1.718835,-2.171150
1785416827.136538,0.037909,1.698521,-2.213272
1785416827.239190,0.021980,1.677802,-2.252062
1785416827.316232,0.009492,1.662727,-2.279854
1785416827.356441,0.002755,1.654853,-2.293905
1785416827.436696,-0.010861,1.639715,-2.319289
1785416827.537512,-0.028456,1.621281,-2.353052
1785416827.636657,-0.046264,1.603901,-2.386796
1785416827.737980,-0.064352,1.587342,-2.418357
1785416827.836787,-0.081894,1.572295,-2.449996
1785416827.916213,-0.095762,1.561027,-2.473845
1785416828.037391,-0.118116,1.543781,-2.506519
1785416828.136795,-0.138020,1.529302,-2.530613
1785416828.216270,-0.154814,1.517674,-2.548830
1785416828.256494,-0.163528,1.511795,-2.556820
1785416828.296986,-0.172088,1.506138,-2.563707
1785416828.356537,-0.184636,1.497980,-2.572781
1785416828.436677,-0.201656,1.487148,-2.584157
1785416828.537284,-0.223344,1.473791,-2.598492
1785416828.637216,-0.245139,1.460793,-2.611996
1785416828.736533,-0.266523,1.448447,-2.625980
1785416828.836690,-0.287807,1.436654,-2.643986
1785416828.937234,-0.309836,1.424865,-2.660962
1785416829.036527,-0.332198,1.413451,-2.680708
1785416829.136997,-0.355175,1.402216,-2.697822
1785416829.236569,-0.378130,1.391400,-2.710906
1785416829.336904,-0.401028,1.380919,-2.719650
1785416829.436667,-0.423261,1.370926,-2.725437
1785416829.536468,-0.446350,1.360783,-2.731166
1785416829.636544,-0.469522,1.350697,-2.733656
1785416829.717298,-0.488037,1.342673,-2.734408
1785416829.836500,-0.515659,1.330699,-2.733011
1785416829.939982,-0.539233,1.320411,-2.728545
1785416830.036655,-0.560716,1.310907,-2.723013
1785416830.096685,-0.574088,1.304953,-2.720694
1785416830.156453,-0.587580,1.298866,-2.716909
1785416830.236648,-0.605764,1.290595,-2.711988
1785416830.336549,-0.628375,1.280149,-2.705264
1785416830.436529,-0.650579,1.269787,-2.701453
1785416830.537404,-0.674106,1.258668,-2.697488
1785416830.637056,-0.696958,1.247740,-2.693041
1785416830.736770,-0.719528,1.236760,-2.685709
1785416830.837071,-0.741822,1.225661,-2.674865
1785416830.937891,-0.763042,1.214705,-2.658145
1785416831.037307,-0.783256,1.203865,-2.639996
1785416831.096961,-0.796113,1.196755,-2.629281
1785416831.156689,-0.809453,1.189175,-2.617776
1785416831.236636,-0.827273,1.178725,-2.601867
1785416831.336983,-0.848982,1.165507,-2.583170
1785416831.436525,-0.870395,1.151953,-2.566458
1785416831.496696,-0.882966,1.143771,-2.557479
1785416831.556425,-0.879841,1.128906,-2.540800
1785416831.636530,-0.809323,1.076999,-2.485158
1785416831.736522,-0.828207,1.062387,-2.474340
1785416831.836496,-0.847652,1.047061,-2.467316
1785416831.899099,-0.859875,1.037240,-2.461528
1785416831.956617,-0.870932,1.028233,-2.455292
1785416832.037683,-0.887110,1.014874,-2.445797
1785416832.136564,-0.906818,0.998191,-2.431596
1785416832.236539,-0.926497,0.980926,-2.412790
1785416832.296551,-0.937994,0.970540,-2.400549
1785416832.356664,-0.949357,0.960055,-2.388660
1785416832.436519,-0.964408,0.945764,-2.372244
1785416832.536618,-0.986006,0.928479,-2.356464
1785416832.636505,-1.003731,0.911803,-2.335303
1785416832.716201,-1.016161,0.898618,-2.315710
1785416832.836509,-1.035051,0.877254,-2.273809
1785416832.938188,-1.051173,0.857263,-2.225831
1785416833.036645,-1.066514,0.836358,-2.175967
1785416833.136506,-1.081235,0.813987,-2.123111
1785416833.237115,-1.094533,0.791471,-2.074380
1785416833.297478,-1.101831,0.777934,-2.045521
1785416833.356643,-1.108628,0.764489,-2.018875
1785416833.456494,-1.119075,0.742006,-1.978703
1785416833.536597,-1.126327,0.724592,-1.946557
1785416833.636507,-1.134736,0.702391,-1.907428
1785416833.696568,-1.139490,0.688579,-1.884785
1785416833.756659,-1.144004,0.674458,-1.863536
1785416833.836587,-1.149515,0.655353,-1.833989
1785416833.936523,-1.155544,0.631708,-1.798920
1785416834.036953,-1.160729,0.607898,-1.763591
1785416834.136591,-1.164976,0.584034,-1.725710
1785416834.236595,-1.168357,0.559975,-1.687817
1785416834.316391,-1.170448,0.540244,-1.656391
1785416834.356447,-1.171301,0.530050,-1.640817
1785416834.437272,-1.172503,0.509179,-1.608252
1785416834.497011,-1.172968,0.494123,-1.586504
1785416834.556444,-1.173145,0.479277,-1.567181
1785416834.636516,-1.172939,0.459191,-1.542329
1785416834.736522,-1.172028,0.434222,-1.516225
1785416834.836886,-1.170462,0.409201,-1.492465
1785416834.937313,-1.168270,0.384059,-1.468416
1785416835.036587,-1.165491,0.359101,-1.445912
1785416835.136483,-1.162053,0.333959,-1.420996
1785416835.237617,-1.158113,0.309110,-1.399045
1785416835.337724,-1.153818,0.285033,-1.381734
1785416835.437414,-1.149013,0.260410,-1.367332
1785416835.496489,-1.146009,0.245786,-1.361169
1785416835.557683,-1.142815,0.230477,-1.358143
1785416835.637026,-1.138628,0.210549,-1.359015
1785416835.736647,-1.133389,0.185829,-1.361905
1785416835.837151,-1.128320,0.161370,-1.368200
1785416835.937037,-1.123436,0.137350,-1.372807
1785416836.036515,-1.118463,0.112601,-1.374839
1785416836.116315,-1.114481,0.092694,-1.374810
1785416836.156514,-1.112466,0.082573,-1.374605
1785416836.236547,-1.108497,0.062443,-1.376067
1785416836.337358,-1.103570,0.037472,-1.376939
1785416836.437483,-1.099085,0.014410,-1.380064
1785416836.536522,-1.094959,-0.007315,-1.385075
1785416836.637146,-1.090741,-0.030235,-1.391297
1785416836.696876,-1.088189,-0.044501,-1.395604
1785416836.756554,-1.085657,-0.059012,-1.400335
1785416836.837227,-1.082273,-0.079060,-1.407124
1785416836.937749,-1.078181,-0.104167,-1.414084
1785416837.037159,-1.074176,-0.129910,-1.420721
1785416837.138446,-1.070409,-0.154998,-1.425738
1785416837.236760,-1.066866,-0.179464,-1.429990
1785416837.336634,-1.063323,-0.204860,-1.435008
1785416837.418670,-1.060611,-0.225459,-1.442387
1785416837.537532,-1.056931,-0.254955,-1.452130
1785416837.616430,-1.054666,-0.274525,-1.459462
1785416837.656407,-1.053545,-0.284478,-1.462304
1785416837.736535,-1.051437,-0.304193,-1.468389
1785416837.837698,-1.048860,-0.329162,-1.472097
1785416837.896561,-1.047380,-0.343815,-1.472692
1785416837.956545,-1.045862,-0.359088,-1.473187
1785416838.037453,-1.043837,-0.379723,-1.473806
1785416838.139060,-1.041346,-0.405522,-1.475148
1785416838.236554,-1.038948,-0.430662,-1.476528
1785416838.336498,-1.036620,-0.455911,-1.479888
1785416838.436534,-1.034379,-0.480650,-1.482004
1785416838.536501,-1.032197,-0.505615,-1.485204
1785416838.656494,-1.049192,-0.563870,-1.488992
1785416838.736486,-1.047546,-0.584389,-1.493172
1785416838.836567,-1.045657,-0.609296,-1.498442
1785416838.936611,-1.043915,-0.635103,-1.507188
1785416839.037327,-1.042467,-0.661503,-1.521779
1785416839.137270,-1.041426,-0.687687,-1.539490
1785416839.236500,-1.040895,-0.713614,-1.561038
1785416839.296975,-1.040843,-0.729184,-1.574886
1785416839.356450,-1.040999,-0.744341,-1.589116
1785416839.437593,-1.041549,-0.764945,-1.609013
1785416839.536534,-1.042841,-0.790365,-1.636495
1785416839.636483,-1.048849,-0.810516,-1.685393
1785416839.696534,-1.052408,-0.823854,-1.708953
1785416839.756465,-1.054597,-0.838950,-1.725669
1785416839.836586,-1.057986,-0.859316,-1.749775
1785416839.936496,-1.062940,-0.884505,-1.782744
1785416840.037624,-1.068696,-0.909716,-1.814601
1785416840.137226,-1.075217,-0.934673,-1.845628
1785416840.236605,-1.082474,-0.959088,-1.878200
1785416840.336508,-1.090389,-0.982899,-1.911011
1785416840.436567,-1.099212,-1.006893,-1.943742
1785416840.536506,-1.108844,-1.030715,-1.974080
1785416840.637304,-1.118959,-1.053662,-2.003528
1785416840.736500,-1.129706,-1.076154,-2.035845
1785416840.836543,-1.141879,-1.099440,-2.073179
1785416840.937534,-1.155156,-1.122718,-2.110987
1785416841.037273,-1.168842,-1.144966,-2.144177
1785416841.139646,-1.183177,-1.166503,-2.177317
1785416841.236668,-1.196430,-1.185093,-2.207994
1785416841.337560,-1.210921,-1.204310,-2.236613
1785416841.436681,-1.226253,-1.223420,-2.264750
1785416841.516318,-1.239333,-1.238928,-2.286858
1785416841.556360,-1.246013,-1.246562,-2.297577
1785416841.638016,-1.259688,-1.261653,-2.320650
1785416841.696506,-1.269527,-1.272100,-2.336325
1785416841.759840,-1.280254,-1.283172,-2.353197
1785416841.856505,-1.297700,-1.300324,-2.380914
1785416841.939768,-1.313237,-1.314904,-2.402419
1785416842.016444,-1.327924,-1.328137,-2.421427
1785416842.056428,-1.335843,-1.335077,-2.431287
1785416842.136518,-1.351891,-1.348715,-2.449208
1785416842.236572,-1.371686,-1.364890,-2.469539
1785416842.337265,-1.391329,-1.380330,-2.487214
1785416842.436531,-1.411116,-1.395331,-2.504109
1785416842.537678,-1.431497,-1.410232,-2.520804
1785416842.636578,-1.451356,-1.424253,-2.536564
1785416842.737514,-1.471986,-1.438328,-2.552961
1785416842.838357,-1.492552,-1.451845,-2.569411
1785416842.896655,-1.504563,-1.459536,-2.578573
1785416842.956537,-1.517155,-1.467445,-2.587879
1785416843.036570,-1.534514,-1.478141,-2.597580
1785416843.136526,-1.556798,-1.491627,-2.604535
1785416843.238863,-1.579228,-1.504896,-2.611833
1785416843.336564,-1.600494,-1.517392,-2.614525
1785416843.436537,-1.621713,-1.529664,-2.620378
1785416843.536579,-1.643273,-1.541982,-2.625125
1785416843.636512,-1.664917,-1.554250,-2.628931
1785416843.696915,-1.678300,-1.561769,-2.631662
1785416843.762960,-1.693308,-1.570142,-2.634840
1785416843.856795,-1.714834,-1.582049,-2.638951
1785416843.936538,-1.733138,-1.592098,-2.641807
1785416844.036569,-1.755794,-1.604383,-2.646988
1785416844.136461,-1.778090,-1.616341,-2.652078
1785416844.239607,-1.800725,-1.628475,-2.651627
1785416844.336456,-1.822004,-1.639918,-2.648344
1785416844.436560,-1.844030,-1.651920,-2.640471
1785416844.536486,-1.865870,-1.664116,-2.627228
1785416844.556477,-1.881576,-1.696668,-2.635290
1785416844.617377,-1.963316,-1.872822,-2.686009
1785416844.656666,-1.972325,-1.877249,-2.680764
1785416844.696583,-1.981407,-1.881752,-2.676323
1785416844.756458,-1.994332,-1.888239,-2.670639
1785416844.836556,-2.010663,-1.896573,-2.664101
1785416844.936468,-2.029253,-1.906102,-2.663322
1785416844.996552,-2.039455,-1.911280,-2.668248
1785416845.056497,-2.049013,-1.916143,-2.671790
1785416845.136468,-2.061217,-1.922289,-2.677416
1785416845.236555,-2.075553,-1.929394,-2.685425
1785416845.336514,-2.089310,-1.936108,-2.692172
1785416845.436554,-2.102678,-1.942504,-2.699690
1785416845.536698,-2.115352,-1.953543,-2.688851
