t,x,y,yaw
1785415257.754475,-0.140390,1.302082,1.863340
1785415257.814230,-0.144784,1.316522,1.873090
1785415257.854263,-0.147856,1.326220,1.881089
1785415257.914378,-0.152723,1.340889,1.896532
1785415257.954891,-0.156112,1.350846,1.905627
1785415258.014235,-0.161225,1.365256,1.920078
1785415258.055278,-0.164921,1.375178,1.932229
1785415258.114342,-0.170493,1.389400,1.952842
1785415258.154779,-0.174482,1.399115,1.967594
1785415258.214200,-0.180527,1.413115,1.990571
1785415258.255117,-0.184966,1.422998,2.004965
1785415258.314186,-0.191478,1.436923,2.023199
1785415258.355259,-0.196123,1.446446,2.035437
1785415258.414371,-0.202895,1.459751,2.053784
1785415258.454242,-0.207636,1.468713,2.066790
1785415258.514342,-0.214983,1.482078,2.086294
1785415258.555074,-0.220102,1.491074,2.098662
1785415258.614436,-0.227887,1.504299,2.115883
1785415258.654304,-0.233279,1.513152,2.127516
1785415258.714290,-0.241462,1.526092,2.145892
1785415258.754355,-0.247097,1.534717,2.158606
1785415258.814182,-0.255752,1.547507,2.178164
1785415258.856050,-0.262028,1.556471,2.191817
1785415258.914290,-0.270946,1.568799,2.209702
1785415258.954899,-0.277290,1.577286,2.222148
1785415259.014249,-0.286610,1.589308,2.241573
1785415259.054267,-0.292979,1.597285,2.254208
1785415259.114175,-0.302673,1.609092,2.271800
1785415259.154350,-0.309258,1.616888,2.282546
1785415259.214428,-0.319375,1.628563,2.297372
1785415259.254251,-0.326238,1.636327,2.305280
1785415259.314478,-0.336584,1.647788,2.315714
1785415259.355341,-0.343588,1.655368,2.323075
1785415259.414491,-0.353724,1.666113,2.334298
1785415259.475696,-0.364338,1.677127,2.345679
1785415259.554870,-0.378305,1.691354,2.357026
1785415259.614331,-0.389112,1.702121,2.364836
1785415259.654221,-0.396435,1.709303,2.370469
1785415259.714382,-0.407521,1.720074,2.377148
1785415259.755332,-0.415161,1.727418,2.380991
1785415259.814398,-0.426443,1.738165,2.385954
1785415259.854260,-0.433997,1.745328,2.387156
1785415259.914366,-0.445017,1.755790,2.386015
1785415259.974328,-0.455664,1.765950,2.381595
1785415260.054314,-0.469600,1.779373,2.373595
1785415260.114341,-0.479994,1.789547,2.365185
1785415260.174685,-0.490370,1.799882,2.354935
1785415260.254341,-0.503965,1.813748,2.339398
1785415260.314359,-0.514036,1.824253,2.328215
1785415260.374368,-0.524302,1.835198,2.317343
1785415260.414268,-0.531101,1.842574,2.309969
1785415260.454307,-0.537872,1.850038,2.302239
1785415260.514464,-0.547852,1.861249,2.290771
1785415260.555011,-0.554474,1.868764,2.285184
1785415260.614475,-0.563664,1.879344,2.278089
1785415260.674215,-0.572411,1.889550,2.272493
1785415260.754376,-0.583558,1.902770,2.265390
1785415260.814378,-0.591447,1.912258,2.260270
1785415260.874287,-0.599331,1.921870,2.254293
1785415260.954388,-0.610102,1.935368,2.239538
1785415261.014189,-0.618402,1.946139,2.222954
1785415261.075484,-0.627130,1.957907,2.201396
1785415261.154320,-0.638516,1.974197,2.165826
1785415261.214513,-0.647079,1.987312,2.134675
1785415261.254812,-0.652583,1.996224,2.112943
1785415261.314403,-0.660361,2.009568,2.080088
1785415261.354797,-0.665394,2.018723,2.058063
1785415261.414143,-0.672396,2.032217,2.027834
1785415261.454216,-0.676894,2.041415,2.008504
1785415261.514368,-0.683170,2.055067,1.980892
1785415261.556386,-0.687260,2.064561,1.962296
1785415261.614296,-0.692601,2.077714,1.937831
1785415261.674414,-0.697802,2.091437,1.914379
1785415261.756726,-0.704435,2.110501,1.883300
1785415261.814616,-0.708755,2.124191,1.861690
1785415261.874366,-0.712964,2.138490,1.840864
1785415261.954253,-0.718080,2.157782,1.812307
1785415262.015263,-0.721613,2.172599,1.790218
1785415262.074312,-0.724720,2.187053,1.768746
1785415262.114345,-0.726716,2.197029,1.754907
1785415262.154310,-0.728558,2.206989,1.741977
1785415262.214315,-0.731133,2.222208,1.723435
1785415262.254236,-0.732681,2.232351,1.711855
1785415262.314354,-0.734782,2.247553,1.695336
1785415262.354224,-0.736092,2.257850,1.685244
1785415262.414433,-0.737772,2.273129,1.669626
1785415262.454326,-0.738726,2.283117,1.659493
1785415262.514343,-0.739994,2.298221,1.643994
1785415262.574324,-0.740995,2.313178,1.627679
1785415262.614303,-0.741536,2.323285,1.616755
1785415262.654346,-0.741981,2.333450,1.605765
1785415262.714273,-0.742437,2.348565,1.590015
1785415262.754242,-0.742603,2.358662,1.579622
1785415262.814278,-0.742676,2.374010,1.564265
1785415262.854227,-0.742599,2.384231,1.554877
1785415262.914319,-0.742377,2.399475,1.544830
1785415262.954204,-0.742178,2.409665,1.540598
1785415263.014328,-0.741736,2.424884,1.534151
1785415263.054549,-0.741371,2.435126,1.529996
1785415263.114338,-0.740756,2.450414,1.524884
1785415263.154224,-0.740286,2.460848,1.521679
1785415263.214327,-0.739486,2.476561,1.516184
1785415263.254273,-0.738885,2.486778,1.511789
1785415263.314321,-0.737926,2.501719,1.503786
1785415263.374299,-0.736925,2.516563,1.498678
1785415263.414357,-0.736221,2.526650,1.495936
1785415263.474270,-0.735101,2.541546,1.492149
1785415263.554305,-0.733497,2.561247,1.486560
1785415263.614355,-0.732238,2.575946,1.482358
1785415263.674579,-0.730897,2.590802,1.477808
1785415263.714229,-0.729957,2.600796,1.474350
1785415263.754289,-0.728956,2.610853,1.470266
1785415263.814255,-0.727342,2.626303,1.463114
1785415263.854260,-0.726191,2.636621,1.457831
1785415263.914287,-0.724373,2.652304,1.450490
1785415263.954211,-0.723155,2.662348,1.446774
1785415264.014177,-0.721211,2.677743,1.440130
1785415264.054245,-0.719871,2.687795,1.435907
1785415264.114317,-0.717828,2.702944,1.431524
1785415264.154834,-0.716453,2.713129,1.431269
1785415264.214334,-0.714455,2.728018,1.433402
1785415264.274389,-0.712510,2.742776,1.438100
1785415264.354142,-0.710039,2.762573,1.448354
1785415264.414335,-0.708277,2.777664,1.457498
1785415264.454246,-0.707177,2.787644,1.463867
1785415264.514364,-0.705657,2.802767,1.475329
1785415264.554199,-0.704737,2.812853,1.483464
1785415264.614311,-0.703474,2.828244,1.495850
1785415264.654227,-0.702747,2.838426,1.504584
1785415264.714343,-0.701847,2.853899,1.519959
1785415264.755035,-0.701360,2.864307,1.530395
1785415264.814168,-0.700830,2.879346,1.545192
1785415264.854873,-0.700630,2.889562,1.556980
1785415264.914312,-0.700560,2.904270,1.575466
1785415264.974399,-0.700761,2.919365,1.595263
1785415265.014293,-0.701052,2.929635,1.608386
1785415265.054470,-0.701514,2.940150,1.622979
1785415265.114228,-0.702527,2.955754,1.647608
1785415265.154367,-0.703461,2.966282,1.667047
1785415265.214393,-0.705314,2.981923,1.702398
1785415265.254319,-0.706860,2.992182,1.729166
1785415265.314209,-0.709709,3.007373,1.775078
1785415265.354168,-0.711960,3.017225,1.808571
1785415265.414330,-0.715800,3.031664,1.858423
1785415265.474366,-0.720156,3.045442,1.907436
1785415265.554195,-0.726796,3.063117,1.970759
1785415265.614369,-0.732678,3.076530,2.017470
1785415265.674330,-0.739320,3.089948,2.063714
1785415265.714330,-0.744197,3.099009,2.092323
1785415265.754259,-0.749294,3.107864,2.118818
1785415265.814256,-0.757442,3.120991,2.156588
1785415265.854207,-0.763043,3.129340,2.181956
1785415265.914258,-0.772050,3.141776,2.223508
1785415265.954211,-0.778399,3.149923,2.252092
1785415266.014372,-0.788493,3.161915,2.297517
1785415266.054394,-0.795470,3.169624,2.327541
1785415266.114392,-0.806258,3.180763,2.369979
1785415266.154186,-0.813571,3.187841,2.395662
1785415266.214138,-0.824907,3.198278,2.428062
1785415266.254225,-0.832576,3.205045,2.443931
1785415266.314344,-0.844297,3.215198,2.456224
1785415266.354151,-0.852105,3.221815,2.458942
1785415266.415126,-0.863718,3.231492,2.458155
1785415266.474520,-0.874616,3.240615,2.451695
1785415266.554212,-0.888964,3.252728,2.439211
1785415266.614268,-0.899497,3.261696,2.431190
1785415266.674394,-0.909917,3.270668,2.424979
1785415266.754163,-0.924014,3.283021,2.417922
1785415266.814568,-0.935105,3.292807,2.415367
1785415266.854289,-0.942634,3.299435,2.415810
1785415266.914392,-0.954396,3.309848,2.416329
1785415266.954277,-0.962383,3.316929,2.416561
1785415267.014653,-0.974600,3.327689,2.418956
1785415267.054193,-0.982537,3.334558,2.423551
1785415267.114335,-0.994729,3.345058,2.431673
1785415267.154131,-1.002644,3.351781,2.437529
1785415267.214280,-1.014559,3.361770,2.447575
1785415267.254356,-1.022533,3.368308,2.456260
1785415267.314319,-1.034460,3.377912,2.469503
1785415267.354199,-1.042355,3.384160,2.477612
1785415267.414964,-1.054351,3.393470,2.489612
1785415267.474318,-1.065983,3.402280,2.501161
1785415267.554436,-1.082019,3.414125,2.515795
1785415267.614489,-1.094257,3.422897,2.527263
1785415267.654288,-1.102452,3.428633,2.535742
1785415267.714386,-1.115014,3.437229,2.549055
1785415267.774811,-1.127374,3.445459,2.561706
1785415267.814737,-1.135885,3.451012,2.570604
1785415267.854332,-1.144390,3.456415,2.580743
1785415267.914350,-1.157588,3.464572,2.596734
1785415267.954165,-1.166479,3.469944,2.606740
1785415268.014425,-1.179923,3.477803,2.622370
1785415268.054187,-1.188990,3.482929,2.633407
1785415268.114315,-1.202732,3.490484,2.649459
1785415268.154245,-1.211808,3.495346,2.658680
1785415268.215562,-1.225795,3.502652,2.671257
1785415268.274530,-1.239098,3.509389,2.682120
1785415268.354300,-1.256673,3.517975,2.696289
1785415268.414342,-1.269850,3.524267,2.705102
1785415268.474307,-1.283162,3.530479,2.712811
1785415268.554183,-1.301306,3.538755,2.721504
1785415268.614356,-1.315294,3.545027,2.726180
1785415268.654488,-1.324771,3.549202,2.729705
1785415268.714326,-1.338972,3.555375,2.735242
1785415268.754301,-1.348452,3.559453,2.738458
1785415268.814284,-1.362625,3.565525,2.741082
1785415268.855342,-1.372364,3.569685,2.741952
1785415268.914294,-1.386192,3.575546,2.742926
1785415268.954298,-1.395518,3.579487,2.743108
1785415269.014373,-1.409570,3.585447,2.741966
1785415269.055826,-1.419215,3.589547,2.740548
1785415269.114265,-1.432788,3.595351,2.737552
1785415269.154259,-1.442228,3.599418,2.735278
1785415269.214247,-1.456294,3.605522,2.730930
1785415269.254431,-1.465636,3.609635,2.726676
1785415269.314319,-1.479663,3.615909,2.718859
1785415269.354145,-1.489084,3.620192,2.713116
1785415269.414211,-1.503157,3.626702,2.703894
1785415269.454246,-1.512713,3.631244,2.696107
1785415269.514349,-1.526981,3.638203,2.682502
1785415269.554188,-1.536278,3.642872,2.672354
1785415269.614362,-1.550104,3.649991,2.657529
1785415269.654309,-1.559093,3.654778,2.646699
1785415269.714317,-1.572407,3.662102,2.629462
1785415269.754223,-1.581208,3.667115,2.617096
1785415269.814344,-1.594341,3.674847,2.598411
1785415269.874463,-1.607172,3.682687,2.580877
1785415269.914356,-1.615639,3.688058,2.568369
1785415269.954251,-1.624150,3.693593,2.555924
1785415270.014427,-1.636986,3.702177,2.539152
1785415270.054337,-1.645577,3.708082,2.528871
1785415270.114309,-1.658367,3.717082,2.516090
1785415270.154420,-1.666866,3.723178,2.509395
1785415270.214492,-1.679550,3.732414,2.502098
1785415270.254274,-1.687854,3.738517,2.499538
1785415270.314299,-1.700424,3.747830,2.497378
1785415270.354259,-1.708809,3.754079,2.496571
1785415270.414410,-1.721338,3.763481,2.495308
1785415270.454184,-1.729623,3.769722,2.494511
1785415270.514330,-1.742184,3.779210,2.493418
1785415270.554455,-1.750367,3.785387,2.493723
1785415270.614310,-1.762667,3.794675,2.493977
1785415270.654320,-1.770780,3.800829,2.493274
1785415270.714365,-1.782871,3.810005,2.492320
1785415270.754232,-1.791060,3.816223,2.491722
1785415270.814339,-1.803320,3.825537,2.491261
1785415270.854193,-1.811381,3.831674,2.490795
1785415270.914335,-1.823320,3.840772,2.490219
1785415270.974403,-1.834987,3.849661,2.490040
1785415271.016002,-1.843022,3.855773,2.490464
1785415271.074399,-1.854223,3.864301,2.490810
1785415271.154245,-1.869728,3.876096,2.491415
1785415271.214382,-1.881887,3.885330,2.492006
1785415271.254218,-1.889933,3.891448,2.491977
1785415271.314261,-1.902728,3.901177,2.491529
1785415271.354172,-1.911139,3.907564,2.491907
1785415271.414429,-1.923771,3.917141,2.492866
1785415271.454387,-1.931848,3.923263,2.493537
1785415271.514265,-1.943563,3.932129,2.494473
1785415271.574342,-1.954621,3.940493,2.495032
1785415271.654248,-1.968610,3.951037,2.496388
1785415271.714312,-1.978663,3.958608,2.497008
1785415271.774428,-1.988252,3.965814,2.497732
1785415271.854327,-2.000506,3.975026,2.497643
1785415271.914362,-2.009259,3.981630,2.496121
1785415271.974332,-2.017627,3.987944,2.494845
1785415272.054229,-2.027996,3.995781,2.493612
1785415272.154305,-2.040421,4.005208,2.491476
1785415272.254381,-2.052206,4.014196,2.488883
1785415272.354202,-2.063420,4.022786,2.486430
1785415272.454213,-2.073939,4.030875,2.484622
1785415272.554246,-2.083754,4.038440,2.483946
1785415272.654284,-2.092795,4.045419,2.483776
1785415272.754352,-2.101343,4.052014,2.484285
1785415272.854326,-2.109438,4.058255,2.484938
1785415272.974571,-2.118421,4.065193,2.483963
1785415273.074603,-2.125199,4.070434,2.482811
1785415273.214404,-2.133827,4.077121,2.481309
1785415273.354245,-2.141862,4.083374,2.479222
1785415273.454268,-2.145030,4.085906,2.468467
1785415273.554447,-2.146023,4.086730,2.451064
1785415273.674798,-2.146343,4.087020,2.407383
1785415273.814300,-2.147318,4.087978,2.293339
1785415273.914365,-2.148559,4.089521,2.173407
1785415274.054271,-2.149351,4.090889,1.987652
1785415274.174394,-2.149274,4.090679,1.843017
1785415274.274497,-2.149054,4.089671,1.730344
1785415274.375139,-2.148957,4.088509,1.620532
1785415274.514382,-2.149032,4.087492,1.476387
1785415274.614427,-2.149122,4.087115,1.379678
1785415274.754182,-2.149271,4.086656,1.257195
1785415274.854283,-2.149364,4.086493,1.175296
1785415274.954360,-2.149441,4.086344,1.099919
1785415275.074495,-2.149527,4.086250,1.017026
1785415275.215346,-2.149548,4.086250,0.933399
1785415275.354293,-2.149667,4.086111,0.851366
1785415275.454483,-2.149701,4.086101,0.795489
1785415275.575082,-2.149761,4.086051,0.736965
1785415275.714405,-2.149836,4.085993,0.678652
1785415275.814621,-2.149905,4.085953,0.642343
1785415275.954243,-2.149973,4.085911,0.595712
1785415276.054369,-2.150079,4.085847,0.556301
1785415276.155712,-2.150109,4.085836,0.523555
1785415276.274966,-2.150088,4.085860,0.493488
1785415276.414370,-2.149998,4.085904,0.460076
1785415276.514402,-2.150013,4.085890,0.433522
1785415276.654245,-2.150032,4.085889,0.396398
1785415276.754303,-2.149991,4.085907,0.374635
1785415276.854314,-2.150036,4.085889,0.358381
1785415276.978916,-2.149982,4.085916,0.339958
1785415277.114460,-2.150028,4.085903,0.315756
1785415277.254334,-2.149909,4.085940,0.293870
1785415277.374382,-2.149890,4.085946,0.276858
1785415277.474397,-2.149930,4.085933,0.261521
1785415277.576119,-2.149949,4.085932,0.242937
1785415277.714326,-2.149869,4.085950,0.217765
1785415277.814812,-2.149781,4.085971,0.202507
1785415277.954195,-2.149728,4.085977,0.185564
1785415278.054279,-2.149668,4.085994,0.176108
1785415278.154341,-2.149815,4.085967,0.170051
1785415278.283952,-2.149507,4.086020,0.163664
1785415278.414289,-2.149725,4.085981,0.159322
1785415278.514319,-2.149612,4.086002,0.156491
1785415278.614429,-2.149571,4.086004,0.149989
1785415278.754248,-2.149661,4.085995,0.143121
1785415278.854329,-2.149477,4.086019,0.137443
1785415278.974625,-2.149711,4.085987,0.131736
1785415279.075133,-2.149466,4.086020,0.125713
1785415279.214288,-2.149703,4.085989,0.119940
1785415279.314314,-2.149421,4.086027,0.113538
1785415279.414484,-2.149533,4.086009,0.109807
1785415279.554326,-2.149574,4.086007,0.105223
1785415279.674452,-2.149441,4.086019,0.098311
1785415279.814339,-2.149616,4.086004,0.091271
1785415279.914384,-2.149351,4.086026,0.084820
1785415280.014445,-2.149502,4.086013,0.080794
1785415280.154351,-2.149325,4.086027,0.072620
1785415280.274430,-2.149515,4.086013,0.068376
1785415280.375019,-2.149330,4.086028,0.061646
1785415280.515568,-2.149325,4.086027,0.063369
1785415280.654264,-2.149364,4.086024,0.074425
1785415280.775188,-2.149598,4.086003,0.100742
1785415280.914387,-2.149662,4.085997,0.122010
1785415281.014423,-2.149733,4.085989,0.118233
1785415281.114470,-2.149733,4.085989,0.118233
1785415281.254395,-2.149733,4.085989,0.118233
1785415281.374458,-2.149733,4.085989,0.118225
1785415281.514445,-2.149733,4.085989,0.118223
1785415281.654195,-2.149721,4.085990,0.119004
1785415281.754206,-2.149741,4.085988,0.137424
1785415281.854424,-2.149947,4.085956,0.178805
1785415281.954799,-2.150021,4.085939,0.228861
1785415282.074414,-2.150008,4.085941,0.287264
1785415282.174443,-2.149989,4.085948,0.332971
1785415282.275684,-2.149970,4.085955,0.377214
1785415282.415164,-2.149816,4.086018,0.437236
1785415282.555025,-2.149703,4.086077,0.497287
1785415282.674543,-2.149711,4.086074,0.529095
1785415282.774690,-2.149743,4.086054,0.524097
1785415282.914277,-2.149716,4.086057,0.520271
1785415283.014441,-2.149503,4.086185,0.497510
1785415283.114472,-2.149451,4.086213,0.455353
1785415283.255551,-2.149256,4.086300,0.381851
1785415283.357231,-2.149118,4.086352,0.325938
1785415283.474433,-2.149084,4.086361,0.261779
1785415283.574719,-2.149030,4.086375,0.207908
1785415283.714056,-2.148928,4.086393,0.135125
1785415283.814722,-2.149010,4.086381,0.088312
1785415283.955599,-2.149360,4.086350,0.066870
1785415284.074258,-2.149333,4.086353,0.077027
1785415284.174449,-2.149344,4.086352,0.077216
1785415284.314484,-2.149126,4.086368,0.095527
1785415284.455090,-2.149510,4.086320,0.152002
1785415284.574480,-2.149759,4.086275,0.213903
1785415284.714612,-2.149794,4.086266,0.289102
1785415284.854209,-2.149783,4.086270,0.364696
1785415284.954402,-2.149593,4.086345,0.418113
1785415285.074351,-2.149521,4.086382,0.481186
1785415285.174447,-2.149598,4.086342,0.531925
1785415285.314811,-2.149778,4.086232,0.595854
1785415285.414982,-2.149755,4.086238,0.640217
1785415285.554369,-2.149635,4.086332,0.658607
1785415285.654464,-2.149649,4.086321,0.654206
1785415285.755419,-2.149649,4.086321,0.654213
1785415285.874351,-2.149649,4.086321,0.654224
1785415286.022945,-2.149649,4.086321,0.654230
1785415286.154387,-2.149649,4.086321,0.654238
1785415286.254397,-2.149649,4.086321,0.654254
1785415286.374463,-2.149649,4.086321,0.654255
1785415286.514608,-2.149649,4.086321,0.654253
1785415286.654394,-2.149649,4.086321,0.654253
1785415286.755862,-2.149649,4.086321,0.654253
1785415286.874946,-2.149649,4.086321,0.654253
1785415286.976253,-2.149649,4.086321,0.654253
1785415287.114422,-2.149649,4.086321,0.654253
1785415287.255566,-2.149649,4.086321,0.654253
1785415287.374874,-2.149649,4.086321,0.654253
1785415287.514461,-2.149649,4.086321,0.654253
1785415287.654188,-2.149649,4.086321,0.654253
1785415287.758068,-2.149649,4.086321,0.654253
1785415287.875621,-2.149649,4.086321,0.654253
1785415288.014164,-2.149649,4.086321,0.654253
1785415288.157689,-2.149649,4.086321,0.654253
1785415288.274302,-2.149649,4.086321,0.654253
1785415288.374340,-2.149649,4.086321,0.654253
1785415288.474448,-2.149649,4.086321,0.654253
1785415288.614265,-2.149649,4.086321,0.654253
1785415288.714478,-2.149649,4.086321,0.654253
1785415288.814924,-2.149649,4.086321,0.654253
1785415288.954407,-2.149649,4.086321,0.654253
1785415289.054446,-2.149649,4.086321,0.654253
1785415289.174608,-2.149649,4.086321,0.654253
1785415289.314355,-2.149649,4.086321,0.654253
1785415289.414356,-2.149649,4.086321,0.654253
1785415289.514385,-2.149649,4.086321,0.654253
1785415289.614813,-2.149593,4.086363,0.654225
1785415289.754245,-2.146419,4.088775,0.643011
1785415289.854374,-2.141373,4.092393,0.601915
1785415289.955621,-2.133882,4.097059,0.518089
1785415290.054395,-2.123200,4.102395,0.407320
1785415290.155133,-2.108865,4.107740,0.289174
1785415290.214266,-2.099086,4.110457,0.223672
1785415290.274310,-2.088486,4.112646,0.159477
1785415290.354444,-2.073960,4.114540,0.076960
1785415290.414474,-2.062945,4.115159,0.016303
1785415290.474945,-2.051802,4.115100,-0.044106
1785415290.554298,-2.036449,4.113999,-0.124640
1785415290.614412,-2.023653,4.112185,-0.186763
1785415290.674308,-2.010359,4.109354,-0.250169
1785415290.754550,-1.992017,4.104052,-0.334033
1785415290.814397,-1.977955,4.098894,-0.394945
1785415290.854887,-1.968744,4.094873,-0.435964
1785415290.915124,-1.955259,4.088280,-0.495297
1785415290.974391,-1.942280,4.080959,-0.551960
1785415291.016198,-1.933260,4.075258,-0.592600
1785415291.054354,-1.924983,4.069573,-0.630035
1785415291.114419,-1.912452,4.060020,-0.687650
1785415291.154785,-1.904369,4.053256,-0.725298
1785415291.214800,-1.893103,4.042859,-0.779453
1785415291.275398,-1.882493,4.032020,-0.831454
1785415291.354311,-1.869731,4.017453,-0.891793
1785415291.423926,-1.859087,4.004059,-0.937082
1785415291.474365,-1.851881,3.994242,-0.965464
1785415291.554949,-1.840820,3.977814,-1.009502
1785415291.614724,-1.832935,3.965182,-1.037589
1785415291.674385,-1.825311,3.952217,-1.062072
1785415291.714443,-1.820366,3.943321,-1.077747
1785415291.755816,-1.815318,3.933943,-1.093734
1785415291.815149,-1.808444,3.920452,-1.115375
1785415291.874587,-1.801927,3.906890,-1.136368
1785415291.914830,-1.797666,3.897622,-1.150334
1785415291.974393,-1.791700,3.884058,-1.169736
1785415292.014349,-1.787798,3.874785,-1.183165
1785415292.054756,-1.783961,3.865308,-1.196290
1785415292.114401,-1.778499,3.851224,-1.213992
1785415292.157147,-1.774693,3.841029,-1.225824
1785415292.214826,-1.769811,3.827279,-1.240850
1785415292.274405,-1.765032,3.813052,-1.257078
1785415292.314376,-1.761963,3.803436,-1.268597
1785415292.354337,-1.759005,3.793792,-1.280009
1785415292.414400,-1.754706,3.779155,-1.296617
1785415292.454247,-1.752001,3.769520,-1.306652
1785415292.514361,-1.748219,3.755158,-1.322063
1785415292.557049,-1.745712,3.745164,-1.333043
1785415292.614334,-1.742553,3.731679,-1.348407
1785415292.674343,-1.739493,3.717718,-1.365249
