t,x,y,yaw
1785343167.690227,0.683981,0.590339,0.160631
1785343167.823411,0.683981,0.590339,0.160631
1785343167.923476,0.683981,0.590339,0.160631
1785343168.063537,0.683981,0.590339,0.160631
1785343168.183608,0.683981,0.590339,0.160631
1785343168.323409,0.683981,0.590339,0.160631
1785343168.464320,0.684317,0.590394,0.162811
1785343168.584018,0.684048,0.590348,0.190293
1785343168.724300,0.683852,0.590297,0.298218
1785343168.863542,0.683800,0.590274,0.439629
1785343168.983578,0.683795,0.590263,0.564503
1785343169.083585,0.686461,0.591946,0.669967
1785343169.185299,0.695409,0.599297,0.777297
1785343169.263310,0.705678,0.610035,0.878261
1785343169.323466,0.714771,0.621418,0.956282
1785343169.386032,0.724135,0.635366,1.033626
1785343169.423429,0.729454,0.644358,1.076275
1785343169.463358,0.734518,0.653969,1.118587
1785343169.523934,0.741295,0.668611,1.179089
1785343169.563304,0.745221,0.678194,1.214266
1785343169.623384,0.750454,0.692783,1.263185
1785343169.685404,0.754875,0.707427,1.310279
1785343169.763362,0.759369,0.725835,1.367771
1785343169.823549,0.762197,0.740466,1.410561
1785343169.863265,0.763764,0.750437,1.438580
1785343169.923423,0.765581,0.765828,1.481346
1785343169.963318,0.766422,0.776095,1.509414
1785343170.023472,0.767133,0.791724,1.552151
1785343170.063388,0.767217,0.801994,1.579790
1785343170.123442,0.766884,0.817637,1.618461
1785343170.163348,0.766382,0.828149,1.643094
1785343170.224310,0.765100,0.844445,1.675733
1785343170.263405,0.764021,0.854585,1.695343
1785343170.323436,0.762016,0.869794,1.722528
1785343170.383847,0.759658,0.884740,1.746482
1785343170.463260,0.755999,0.904385,1.775366
1785343170.523415,0.752839,0.919312,1.795635
1785343170.563326,0.750589,0.929162,1.807452
1785343170.623473,0.746997,0.943948,1.823093
1785343170.683677,0.743195,0.958520,1.837148
1785343170.725665,0.740431,0.968730,1.845576
1785343170.783610,0.736464,0.982854,1.853934
1785343170.823575,0.733641,0.992654,1.859702
1785343170.863295,0.730774,1.002378,1.864229
1785343170.923435,0.726277,1.017290,1.870779
1785343170.963341,0.723219,1.027122,1.875019
1785343171.023518,0.718478,1.042183,1.880933
1785343171.063754,0.715230,1.052321,1.884362
1785343171.123512,0.710370,1.067288,1.888535
1785343171.163399,0.707125,1.077167,1.890881
1785343171.223533,0.702227,1.091888,1.894479
1785343171.263358,0.699022,1.101405,1.896248
1785343171.323480,0.694220,1.115533,1.899289
1785343171.383812,0.689515,1.129384,1.900574
1785343171.463494,0.683150,1.148043,1.901920
1785343171.523453,0.678339,1.162099,1.902109
1785343171.583441,0.673577,1.176152,1.899257
1785343171.663708,0.667223,1.195122,1.892766
1785343171.723426,0.662568,1.209505,1.883636
1785343171.763358,0.659479,1.219328,1.876122
1785343171.823308,0.655048,1.233775,1.863288
1785343171.863254,0.652143,1.243768,1.852602
1785343171.923937,0.647992,1.258257,1.839691
1785343171.983629,0.644114,1.272603,1.826380
1785343172.063287,0.639298,1.291706,1.806872
1785343172.123395,0.635789,1.306409,1.794876
1785343172.163325,0.633493,1.316334,1.789073
1785343172.223451,0.630134,1.331281,1.782797
1785343172.283439,0.626930,1.345939,1.778867
1785343172.363610,0.622758,1.365665,1.774219
1785343172.423406,0.619651,1.380494,1.773164
1785343172.463867,0.617520,1.390698,1.773466
1785343172.523444,0.614568,1.405022,1.772853
1785343172.583853,0.611610,1.419385,1.772856
1785343172.663279,0.607591,1.438774,1.774704
1785343172.723477,0.604461,1.453929,1.775146
1785343172.763397,0.602306,1.464300,1.775794
1785343172.823421,0.599013,1.479832,1.779276
1785343172.863317,0.596848,1.489893,1.782329
1785343172.924060,0.593501,1.505215,1.787420
1785343172.963320,0.591291,1.515113,1.791342
1785343173.023426,0.587863,1.530019,1.799104
1785343173.063373,0.585501,1.539959,1.805473
1785343173.128510,0.581562,1.555979,1.816728
1785343173.183455,0.578161,1.569247,1.826717
1785343173.263352,0.573054,1.588297,1.841028
1785343173.323422,0.568951,1.602890,1.851999
1785343173.363346,0.566124,1.612617,1.859217
1785343173.423387,0.561738,1.627185,1.870266
1785343173.463299,0.558747,1.636738,1.878586
1785343173.523506,0.554139,1.651027,1.890277
1785343173.563476,0.550916,1.660677,1.898627
1785343173.623511,0.545832,1.675285,1.913017
1785343173.663977,0.542273,1.685218,1.921945
1785343173.723460,0.536838,1.699845,1.935312
1785343173.763324,0.533122,1.709505,1.944291
1785343173.823458,0.527387,1.723928,1.957756
1785343173.863237,0.523466,1.733468,1.967173
1785343173.923420,0.517367,1.747826,1.981633
1785343173.963398,0.513146,1.757377,1.992609
1785343174.023439,0.506602,1.771732,2.008592
1785343174.063438,0.502185,1.781112,2.018495
1785343174.123672,0.495510,1.794747,2.034847
1785343174.163411,0.490904,1.803878,2.046111
1785343174.223441,0.483905,1.817284,2.062498
1785343174.284229,0.476477,1.830929,2.080412
1785343174.323408,0.471489,1.839783,2.092306
1785343174.363570,0.466244,1.848794,2.105362
1785343174.423587,0.458164,1.862193,2.125215
1785343174.483664,0.449920,1.875315,2.144435
1785343174.523419,0.444333,1.883920,2.156634
1785343174.563389,0.438648,1.892471,2.168295
1785343174.623482,0.429981,1.905084,2.185275
1785343174.663428,0.424112,1.913368,2.196416
1785343174.723601,0.415113,1.925672,2.213545
1785343174.783477,0.406096,1.937550,2.230822
1785343174.843415,0.396921,1.949258,2.247136
1785343174.883838,0.390486,1.957243,2.258397
1785343174.924144,0.383911,1.965216,2.269834
1785343174.963594,0.377353,1.972949,2.281634
1785343175.023530,0.367021,1.984792,2.299935
1785343175.083574,0.356496,1.996394,2.318899
1785343175.123465,0.349401,2.003986,2.331207
1785343175.163401,0.342226,2.011516,2.342907
1785343175.223469,0.331196,2.022751,2.359671
1785343175.283949,0.319850,2.033954,2.375047
1785343175.328348,0.311538,2.041936,2.385465
1785343175.383642,0.301167,2.051708,2.396319
1785343175.423471,0.293766,2.058546,2.403194
