t,x,y,yaw
1785343097.663464,-0.090640,1.946213,2.335034
1785343097.723601,-0.101092,1.957228,2.327802
1785343097.763458,-0.107980,1.964568,2.322663
1785343097.823871,-0.118512,1.975901,2.315414
1785343097.863495,-0.125406,1.983413,2.310215
1785343097.923461,-0.135863,1.994977,2.301701
1785343097.963410,-0.142791,2.002725,2.296357
1785343098.023469,-0.153054,2.014340,2.288855
1785343098.063475,-0.159669,2.021962,2.282422
1785343098.123473,-0.169277,2.033281,2.270340
1785343098.183415,-0.178836,2.044773,2.258087
1785343098.226154,-0.185667,2.053163,2.248901
1785343098.283527,-0.194547,2.064389,2.233767
1785343098.325855,-0.200896,2.072627,2.221748
1785343098.383486,-0.209103,2.083565,2.205335
1785343098.463478,-0.219829,2.098422,2.182616
1785343098.523474,-0.227387,2.109315,2.166195
1785343098.583414,-0.234519,2.119978,2.149456
1785343098.663472,-0.243376,2.133805,2.126981
1785343098.723526,-0.249441,2.143642,2.111681
1785343098.783428,-0.255450,2.153788,2.094921
1785343098.843409,-0.261817,2.164974,2.076368
1785343098.923423,-0.271080,2.182173,2.047917
1785343098.963491,-0.275692,2.191242,2.032615
1785343099.023454,-0.282542,2.205331,2.009061
1785343099.064241,-0.286920,2.214800,1.993569
1785343099.123420,-0.293149,2.228933,1.970732
1785343099.163487,-0.297207,2.238703,1.954074
1785343099.223655,-0.302936,2.253318,1.929256
1785343099.263378,-0.306535,2.263000,1.913741
1785343099.323445,-0.311622,2.277526,1.891533
1785343099.383496,-0.316247,2.291865,1.868507
1785343099.463319,-0.321763,2.310642,1.837961
1785343099.523496,-0.325626,2.325199,1.814800
1785343099.583380,-0.329092,2.339473,1.793375
1785343099.663469,-0.333184,2.358499,1.764179
1785343099.723383,-0.335908,2.372968,1.741947
1785343099.783370,-0.338372,2.387740,1.720519
1785343099.823497,-0.339877,2.397787,1.707149
1785343099.883347,-0.341887,2.412875,1.688102
1785343099.923515,-0.343078,2.423038,1.676069
1785343099.963436,-0.344129,2.433139,1.664219
1785343100.023432,-0.345464,2.448172,1.647021
1785343100.063382,-0.346216,2.458185,1.636222
1785343100.123405,-0.347187,2.473380,1.621934
1785343100.163372,-0.347686,2.483407,1.612139
1785343100.223441,-0.348216,2.498596,1.595805
1785343100.283408,-0.348509,2.513721,1.579515
1785343100.363391,-0.348555,2.533810,1.560191
1785343100.423471,-0.348310,2.549063,1.544509
